id,code,name,defaultPackSize,batches,department,description,category,defaultPrice,isVisible,crossReferenceItem
2F1ADAB6E2453947A84C49B5C3CAA5DE,SDRECOTW5R,"COTTON WOOL, hydrophilic, roll, 500 g",1,<ItemBatch>{47 106 168 274},<null>,,<null>,0,true,<null>
6CCC5743567C814A9ABCE316FD5DDBD6,SDRETAPA1P4,"TAPE, ADHESIVE, ROLL, perforated, 10 cm x 5 m",1,<ItemBatch>{26 30 133 255 282 395},<null>,,<null>,0,true,<null>
B3CCDC148FA86441ACE715E958137A6D,SDREZMM0000,"PLASTERS, (hansaplast), for small cuts, etc.",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
598EE18F3EB7CC4DA9346DBB2AA3C8B2,SDREZMM0003,"Bandage, hydrophylic, w.o.w., 5 cm x 10 m, roll",1,<ItemBatch>{104 172 179 219 220 221 239 285 295 296 299 307 377 399},<null>,,<null>,0,true,<null>
EA519454C9189B47A8A66BAAE5B60FC0,SDREZMM0004,"TAPE, ADHESIVE, zinc oxide, ROLL, 7.5 cm x 10 m",1,<ItemBatch>{132 198 308 334 347},<null>,,<null>,0,true,<null>
666D2C873AF66C47944D14D93BF8DAAF,SINSIVPP18,"IV CATHETER, injection port, s.u. 18 G (1.2 x 45 mm), green",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
380551D68F06C246AD9F837BE1143891,SINSIVPP20,"IV CATHETER, injection port, s.u. 20 G (1.0 x 32 mm), pink",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
AD1BA47AC234E7458C679FEA132E35B9,SINSIVPP22,"IV CATHETER, injjection port, s.u. 22G (0.8 x 25mm), blue",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
E51D20420115BD469F47F9893E6E8532,SINSIVPP24,"IV CATHETER, injection port, s.u. 24 G (0.7 x 19 mm) yellow",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
4CF7435AA7B8FF41BE2024612058F696,SINSNEED19,"NEEDLE, s.u., Luer, 19 G (1.1 x 40 mm) cream, IV",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
544E5759A84BD040BEF1856A4C3BC6E3,SINSNEED21,"NEEDLE, s.u., Luer, 21 G (0.8 x 40 mm) green, IM",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
36A7AF11B4A45840A53F869B0F769E78,SINSNEED23,"NEEDLE, s.u., Luer, 23 G (0.6 x 30mm) blue,  SC, IM child",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
87348770A484BE4BA2EC50318ADEB692,SINSNESD20,"NEEDLE, SPINAL L.P., s.u., 20 G (0.9 x 90 mm)",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
B93E94783C19FE4E93D56FAA4DBC0F41,SINSNESD22,"NEEDLE, SPINAL L.P., s.u., 22 G (0.7 x 40 mm)",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
A66333019D2D7341A595EB242A996FCC,SINSSETI2,"SET, INFUSION 'Y', Luer lock, air inlet, sterile, s.u.",1,<ItemBatch>{140},<null>,,<null>,0,true,<null>
92E3C9930E29D1498A099FC7C1835182,SINSSYDI01,"SYRINGE, s.u., Luer, 1 ml, graduated 1/100",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
496210AE19083A4E8181BD7A7F5F4163,SINSZMM0001,"SYRINGE, s.u., Luer, 3 ml, + needle, 23 G x 1 1/4'",1,<ItemBatch>{20 31 57 58 63 64 65 134 196 197 222 254 423},<ItemDepartment>{2},,<null>,0,true,<null>
D5E277D43458284485F0F8D46FEBA3BD,SINSZMM0002,"SYRINGE, Disposable, Luer, 20 ml, + needle, 23 G x 1 1/4'",1,<ItemBatch>{195},<ItemDepartment>{2},,<null>,0,true,<null>
04119806A8BEA94C9FF33B4966F9536E,SINSZMM0003,"SYRINGE, disposable, Luer, 5 ml, + needle, 23 G x 1 1/4'",1,<ItemBatch>{},<ItemDepartment>{2},,<null>,0,true,<null>
DC622B83A28A6847BE98F596E5B8197A,SINSZMM0004,"SYRINGE, s.u., Luer, 10 ml, + needle, 23 G x 1 1/4'",1,<ItemBatch>{135},<null>,,<null>,0,true,<null>
E975EBB293874749BD32FA61E7754118,SINSZMM0005,"NEEDLE, SPINAL L.P., s.u., 23 G",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
465A50532AA27E458CB5E551C1E60228,SINSZNL0009,"Scalp vein infusion set 23G (0.7x19mm)",1,<ItemBatch>{126},<null>,,<null>,0,true,<null>
FEC9A6FBE9F1BB4FAF5311985C1825EE,SINSZNL0013,"NEEDLE, 30 G (YELLOW), 13 mm½",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
C3895B3D8AB73C43A67E674C171E7BF4,SLAHUMN1351,"Humatrol N, Lyophilise 13511",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
30F00B69EF309D4DBA2C1C0060B3E598,SLASBUFF70B,"(Determine rapid test) BUFFER CHASE, 2.5ml, ref.7D2243",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
749E61435BBBD34AB956DBA590225465,SLASETHA9B1,"ETHANOL, denaturated, 95%, 1 l, bot.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
CC8F414FECCF8F4199975E7D3289F09B,SLASFUN145210,"Funnel, plastic, 145mmx210mm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
793E8CE442CEE0478B08C82BFE061C39,SLASFUN75130,"Funnel, plastic, 75mmx130mm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
6C8D844FEC3C07429446137FC2C7CE13,SLASGIEM1B4,"GIEMSA, stain (Merck), solution, 500 ml, bot.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
6657F37B14104546B7D18BAE668434BC,SLASGRAM4,"GRAM HUCKER, bacterio. (RAL), 4 x 230 ml, kit",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
207E5BB948CB7F45892542817BAD37AD,SLASIINK1B0,"INDIAN INK, black, cryptococcus test, dropper, 0.5 ml, amp.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
A4DDA1A6F3D55F40BEC1E59792A1743D,SLASMETA1B0,"METHANOL, 1 l, bot.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
F28803EF0D46B44AAF414497680E4D96,SLASMETB1L0,"METHYLENE BLUE, 1L , bot.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
F53A0BF5373CB545AD0CBBFECF56D146,SLASOILI1B4,"OIL, IMMERSION, 1000 ml, bot.",1,<ItemBatch>{},<ItemDepartment>{4},,<null>,0,false,<null>
23751AB724A86E4D96D5DE0CC7B40019,SLASZMM0001,"Carbol Fuchsin, (ZN1), solution, 1L",1,<ItemBatch>{},<ItemDepartment>{4},,<null>,0,false,<null>
D43F8603933CB946AA9BE6675E86A3D6,SLASZMM0002,"POTASSIUM HYDROXIDE, (KOH), gram",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
CFB3E674BE240A48887A1692DE516B01,SLASZMM0004,"GENTIAN VIOLET, for bacteriology, powderGentian Violet,powder,25g,bot",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
7FD5F63476BAEC4798B939938927030B,SLASZMM0021,"(Cyflow counter Partec) Partec CD4% easy count kit (05-8405), 100 test",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
DE6EA723798CAE4DB9D965A01A592EED,SLASZMM0033,"(Cyflow counter Partec) COUNT CHECK BEADS, green, 2x25ml 50t",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
6A0D1EBBDE43DA4EB34A0F4ED8B146B4,SLASZMM0034,"(Cyflow counter Partec) CD4, REAGENTS KIT (05-8401) for 100 tests",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
B1E21540C621BB449D39535D3F329DC1,SLASZMM0035,"(Cyflow counter Partec) CLEANING SOLUTION, 250 ml btl.",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
9345C6ADECA2E54F99B5E7D9875319A2,"SLASZMM0039 ","(Cyflow counter Partec) SHEATH FLUIDE 5 L CONTAINER(Ref: 04-4007)",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
2A1D244B4B1FA84C988F8D4DD4F3DB47,SLASZNL0011,"TB DECOLORIZER,1000ml, bottle",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
81B2A8E83697C549B833848B99B532AE,SMSUBAGP04,"BAG, plastic, for drug, 4x 3, per lb (Zip Bag)",1,<ItemBatch>{96 124 176 231 269 406},<null>,,<null>,0,true,<null>
7D42F92575FAF34DA62BB2893DC92A8C,SMSUBAGP05,"BAG, plastic, for drug, 5x 3.5, per lb (Zip Bag)",1,<ItemBatch>{48 72 95},<null>,,<null>,0,true,<null>
B3F29C830FC75644B4C1F789BEA01342,SMSUBAGP07,"BAG, plastic, for drug, 7x 4.5, per lb (Zip Bag)",1,<ItemBatch>{8 15 94 177},<null>,,<null>,0,true,<null>
B286680058105F479118CF8414EE726D,SMSUCONDF1,"FEMALE CONDOM, lubricated, 170 mm, s.u.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
550C7FF68D0605458E2EA725020FD92F,SMSUDEPT1W,"DEPRESSOR, TONGUE, wooden",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
8F941175CE39AD44B39A8AA8BEAAFBEF,SMSUGLOE1L,"GLOVE, EXAMINATION, latex, s.u. non sterile, large",1,<ItemBatch>{163 373},<null>,,<null>,0,true,<null>
BEAEEF64688FD844BB0F8BC2D7C9C606,SMSUGLOE1M,"GLOVE, EXAMINATION, latex, s.u. non sterile, medium",1,<ItemBatch>{5 162},<ItemDepartment>{2},,<null>,0,true,<null>
DF0A867BB4695D42B9DACC05CCA882D6,SMSUGLOE1S,"GLOVE, EXAMINATION, latex, s.u. non sterile, small",1,<ItemBatch>{4},<ItemDepartment>{2},,<null>,0,true,<null>
5B715F54ECC1C64E87FD96DA3936021D,SMSUGLOS60,"GLOVES, SURGICAL, latex, s.u., sterile, pair, 6",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
1D4612D0DC1B8B429F55CA316779095B,SMSUGLOS65,"GLOVES, SURGICAL, latex, s.u., sterile, pair, 6.5",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
247230A297F5F84EA62C6DB4D507A2AE,SMSUGLOS70,"GLOVES, SURGICAL, latex, s.u., sterile, pair, 7",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
F8F6C50BCB1E42419DF0B1B2A281D5FE,SMSUGLOS75,"GLOVES, SURGICAL, latex, s.u., sterile, pair, 7.5",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
6F157EE2EAAA9B4390DD711C38C365EB,SMSUIMP1C,"LEVONORGESTREL, 2x75mg, Contraceptive implant, Jadelle",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
FF62F33C960F094DADA66E38FFD15426,SMSUIUDE1C,"INTRA UTERINE DEVICE, (I.U.D.), copper, TCU 380 A",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
7ED8F5679AC8F04A8F232A862FCBC215,SMSUTHER1D,"THERMOMETER, ELECTRONIC, accuracy 0.1 ºC + case",1,<ItemBatch>{18 25 97 130 224 260 309 384},<null>,,<null>,0,true,<null>
5812A9CD7415DA498B15EDC97286F9D3,SMSUZMM0001,"THERMOMETER, Tympanic",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
B605D1B7B8DF534CA94B7B99E676FB96,SMSUZMM0002,"CONDOM, with LUBR.GEL, non-flavor, 3pcs/pack ",1,<ItemBatch>{310},<ItemDepartment>{2},,<null>,0,true,<null>
934BCD60C0CBBF4989E291801526D0F8,SMSUZMM0003,"PMTCT Kit",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
2E5E2C5A98BB894C8F9D3C73B9C04920,SMSUZMM0004,"GLOVES, examination, plastic, s.u., non-sterile",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
35711A49D1278A49802AA1CB4BCCB3D8,ELAEPIAATB-,"(pipette, automatic 50-1000 μl, Eppendorf) TIP, Blue",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
449C315B85273C4E96DD433E6ED0ED9E,ELAEPIE20Y,"PIPETTE, Eppendorf 20μl yellow",1,<ItemBatch>{},<ItemDepartment>{2},,<null>,0,false,<null>
9C7C2A623548784ABBE81E94D1968B06,ELAETUCE5R-,"(tube 50ml, centrifuge, Ø 35 mm) RACK",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
77BC65A78B0BE74BAE74FAB4281C82CE,SLASZMM0036,"(Cyflow counter Partec)DECONTAMINATION SOLUTION,250ml, bt.",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
C233C3E73E280644AF938665B5BDD59F,SLASZMM0040,"PARTEC, Hypochlorite sol., 250 ml, bot",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
F1BAD0199869404B8AD906541AB9AF49,ELAEPIE3S-,"PIPETTE, 3ml, Graduated Pasteur, sterile, individual pack",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
B8F8EE2C279E3748956BF4EBED74BD40,EMEQKIDD26-,"KIDNEY DISH, 26 cm x 14 cm, stainless steel",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
AAC87C8079B9C44DA32F40D799A10A7F,DEXTLIDO2J3,"LIDOCAINE Hydrochloride, 2%, 100mg, 20mg/ml, jelly, sterile, tube",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
9B7E88AE64410F48A25636E209EDB6E4,ELINGOWSSL-,"GOWN, SURGICAL, nonwoven, s.u., L",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
156209E906BE124CB70B67DF270711D9,ELINGOWSSXL,"GOWN, SURGICAL, nonwoven, s.u., XL",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
CA7B2FD7741A5B4A81FAEC2889132DF0,ESURFOAK14C,"FORCEPS, HAEMOST, KOCHER, 22 cm, 1x2 teeth curved",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
A47101EF5949A447B29A7453210DFCCC,ESURNEHM18-,"NEEDLE HOLDER, MAYO-HEGAR, standard, 18 cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
783005D3FBEA1749AB9BFDDD89C2EE94,INDBSOWLSZ-,"Bowl, Stainless Steel, small size",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
EDD2D6C55B8BE94E8B0ECF5400B72C8D,INDSFORS25-,"FORCEPS, Sponge Holding, Straight, 25.4cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
CF95B01D4D60DC499A8DD2CE6D4ABE63,INDSSCIEP14,"SCISSORS, Episiotomy, 14cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
6AC01E4D53AFBE47AA9F89BD1ABADEE5,INDSSCIMAC1,"SCISSORS, MAYO, curved 14 cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
BAA1F7A7E504024388033C4ADCB892D7,INDSSCIMAS1,"SCISSORS, MAYO, straight 14 cm",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
A5E490EEB41DB947A2A79CB24AB95962,INDSFORAS1,"FORCEPS, ARTERY, 14 cm, straight",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
59AECCB5E63ACF4EB27000BFA00B766E,INDSFORAC1,"FORCEPS, ARTERY, 14 cm, Curved",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
4A880EB66B18DD47AE83A06201F17F9C,INDSFORDT1,"FORCEPS, DISSECTING with tooth, 15cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
83B3FA0C6C389240AE4C2A5645C24194,INDSFORD15,"FORCEPS, DISSECTING with non-tooth, 15 cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
C4C4D4ED1FD40B48818421CA2CE44C1C,INDSCAURS14,"CATHETER, URETHRAL, Red Rubber, sterile, s.u., CH14",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
A3A48CD3A0A1214094CD1ECAD610D5BA,INDSCAURS16,"CATHETER, URETHRAL, Red Rubber, sterile, s.u., CH16",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
0E608F0FBE46984CA6B8FD95F1CA717B,INDSCCUGHS-,"Cord Clamps, umbilical, with gated hinges, sterile",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
42F8B8CBC1177249895F87B0949A6DCA,INDSCS75CR-,"Chromic Catgut, 2/0 (3.5 Meteric) 75cm, with 1/2 circle round bodies 35mm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
6A2E2066841B0045B42B6CE848964EA5,INDSFORAUS2,"FORCEPS, ARTERY, (Umbilical Cord Clamp Forcep), Straight Big, 20cm",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
D9CF887B55DE5148878025284E6DCBC2,"NFOSZMM0009 ","Blend food, WSB++, kg ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
31F3E2EB897298448A36ED85E9E59BCA,SLASZMM0037,"PARTEC, Control blood dry kit",1,<ItemBatch>{},<ItemDepartment>{0},,<null>,0,false,<null>
FC6BCB063465344C9BC8A23619FE1BA3,ELAEBVT3E-,"(blds.syst.) TUBE, VACUUM, plastic, EDTA, 2 ml, purple",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
FFDA9B1621B6564CAB1FC801D85AB522,NSTDDEXOTROP5DM,"TROPICAMIDE 1% EYE DROPS 10ML, MULTIDOSE",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
92A830620D13D44AAA28F70D5767AF1A,NSTDDEXTIODP1S2,"POLYVIDONE IODINE, 10% solution, 100ml, dropper bot.",1,<ItemBatch>{49 210 279 364 374 389},<null>,,<null>,0,true,<null>
3231887DAB7DC1489EB636DACF96EA34,NSTDDDISNADC2T,"CHLORINE 2G, Tab",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
DFE30CFDD9EAE2479A23788784900E4D,NSTDDEXTIODP1S3,"POLYVIDONE IODINE, 10%, solution, 15 ml, dropper bot",1,<ItemBatch>{246 280 400},<null>,,<null>,0,true,<null>
C156095A3811024C91C1F5DD1A3D4ECE,"NSTDDORAZMM0005 ","HYDROCHLOROTHIAZIDE 50mg, tab",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
60B7B1A0AD44BB4FB93042E6750EB12A,"NSTDDINJAMPI1V- ","AMPICILLIN, 1 g, powder, vial ",1,<ItemBatch>{38 128 175 208 236 268 297 300 350 419},<null>,,<null>,0,true,<null>
A004C09D5DA25344B9D28B586E02DF64,"NSTDDINJGENT8A- ","GENTAMICIN sulfate, 40 mg/ml, 2 ml, amp. ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
F37456065CAF504ABCC887980D8F8C77,"NSTDDORAPROP4T- ","PROPRANOLOL 40mg, tab ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
FE3D2BC9B5DC7F46A72EFAD2629E19B8,"NSTDSDREZMM0002 ","BANDAGE, PLASTER OF PARIS, 20 cm x 2.7 m ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
704B231AA42411489C66FDB69478E86A,"NSTDELAEZNL0382 ","PIPETTE, PASTEUR, PE 3 ml, sterile, 0.5ml graduation ",1,<ItemBatch>{},<ItemDepartment>{2},,<null>,0,false,<null>
2B703969EFE77446A9AB72B6B8206A24,"NSTDDORATHIA1T- ","THIAMINE hydrochloride (vitamin B1), 10 mg, tab. ",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
FCB360F4269B714AB6DEB66D0D650FB5,"NSTDELAESAFE001 ","SAFETY boxes ",1,<ItemBatch>{75},<ItemDepartment>{2},,<null>,0,true,<null>
A0A5E5F1EBF5D540BDBBFE0EA8B26852,"NSTDEXTBENZ2500 ","BENZYL BENZOATE, 25%, lotion, 500ml, bot. ",1,<ItemBatch>{289 298 376},<null>,,<null>,0,true,<null>
4F075745611B2846889FA791F802B2C3,"NSTDDORAZNL0334 ","SOFOSBUVIR (SOF), 400 mg, tab. ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
2C3C519DF88D714DBB63E85EB1CB7687,"NSTDDORAZNL0327 ","DACLATASVIR dihydrochloride (DCV), eq. 60 mg base, tab. ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
18DC6D96A1042049A22F058D3A9A7F06,"NSTDDEXTCALA1L1 ","CALAMINE, 15%, lotion, 100 ml, bot. ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
96B63AB12E345C46A485430A05B47C19,"NSTDDEXTCALA1L5 ","CALAMINE, 15%, lotion, 500 ml, bot. ",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
93F6AFACFF16C84F8397965710567AFD,"NSTDDORAPYRM2T- ","PYRIMETHAMINE, 25 mg, tab. ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
94FB7B1D77C60C45A456754F63B014F8,NSTDDORAMETN2T-,"METRONIDAZOLE, 250 mg, tab.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
E8D41DB534F42649A785FF9C6A40B11C,NSTDDORAMETN5T-,"METRONIDAZOLE, 500 mg, tab.",1,<ItemBatch>{73 78},<null>,,<null>,0,true,<null>
40906C3558615D4AAF1241FA6F4AE8CE,NSTDDORAPRED2T-,"PREDNISOLONE, 20 mg, tab.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
ED63A89B4A85CB49BD6B9F25DD62ABC4,NSTDDORASALB1N-,"SALBUTAMOL, solution for nebulizer, 2 mg/ml, 2,5ml monodosis",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
CE3B4AA799DD044181C9C3DF9C82271B,NSTDDORASALB4T-,"SALBUTAMOL sulfate, 4mg, tab",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
936B472509CD7F4AAFD5E47AF86EB981,NSTDDINJCALG1A-,"CALCIUM GLUCONATE, 100 mg/ml, 10 ml, amp.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
5315DACFC51DB04993DA479464DD479D,NSTDDVACIMHB2V-,"IMMUNOGLOBULIN HUMAN HEPATITIS B, 100 IU/ml, 2 ml, vial.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
B0A2301409D01D4196CA4DE1B0FA250B,NSTDDEXTYINO1O1,"ZINC OXIDE, 10%, ointment, 100 g, tube",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
866871A88B257548AF6B1F012F7291B9,NSTDDEXOZNL0019,"DEXAMETHASONE 5 mg / NEOMYCINE 17500 IU, eye drops, 5ml, bot",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
2842FE3AB5A21C4B8BFDB367C9505009,NSTDDINJGLUC5V2,"GLUCOSE HYPERTONIC, 50%, 20 ml, vial",1,<ItemBatch>{},<null>,,<null>,0,true,<null>
3FE9A95719AA544292CDD2453F810CDC,NSTDELAEBSVT5E-,"(blds.syst.) TUBE, VACUUM, plastic, EDTA, 4 ml, purple",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
5BC49DA439C83C4F95FA89A950B52560,NSTDDINJAMBL5V-,"AMPHOTERICIN B liposomal complex, 50 mg,powder, vial",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
C474927E5A29064FAD1E5C0CA40551D8,"NSTDDORAHYOS1T- ","HYOSCINE BUTYLBROMIDE (scopolamine butylbromide), 10 mg, tab ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
0D43BA17E78F0A4F939D13D2E9E18F11,"NSTDDEXOACIVT5- ","ACICLOVIR, cream,sterile,5 g,Tube ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
32BAE980820CF846AC5424F4E989EEEE,"NSTDDORAPHYT1T- ","PHYTOMENADIONE ( Vitamin K), tab, 10mg ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
595BD06E1FF25141A37BD7C2EC035A49,"NSTDDORATRAN5T- ","TRANEXAMIC ACID, 500 mg tab ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
B41E85B70C0EDB4CA3717EEBC7807EF7,"NSTDDINJTRAN55A ","TRANEXAMIC ACID, 500 mg/5ml, amp ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
27909F7D663ECD489D514F77E45317C9,"NSTDELAEHAEE3-- ","HAEMOGLOBIN PHOTOMETER (HemoCue Hb 301+) ",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
D02EE5487FA996438F3B77DA39B019D8,NSTDSLASZN425B,"TB DECOLORIZER,4*250ML,BOT(BD-212517)",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
1E35975889522B48B92787EB5B6A6FE7,NSTDORADOLUT5T,DOLUTEGRAVIR(50)mg,1,<ItemBatch>{},<null>,,<null>,0,false,<null>
35D1D6BC9D51474BBF17799F1B162E08,aaa123,"Asdfer 10mg",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
548E7F63828179419862230E1DF84D29,NSTDMTHER0002-,THERMOMETER(REFRIGERATOR),1,<ItemBatch>{},<null>,,<null>,0,false,<null>
754862C973A2BB4897AC5F1209C7C22D,NSTDMSSSSB4-,"SQUARE SHAPE STAINLESS STEEL BOX",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
C0CAC41F7B7E8E4A8C1E7D10FCCE3885,NSTDSMSUBAGP02,"BAG,plastic, for drug, 2 x 3, per lb (Zip Bag)",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
44E8E11CDB839D42873F1F0110F8BF35,NSTDDORASALB2T-,"SALBUTAMOL sulfate,2mg, tab",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
DB473D417729284C8DE7C6A80FC9454D,NSTDINJRNTD001-,"RANITIDINE INJECTION",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
C4BF0C6099BDB646A25ADDB97C9DF27D,NSTDANTSEUS001-,"EUSOL SOLUTION,500ML",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
1AEBB9441149CC49BBCD2C2371864B0A,NSTDEXOCIPR03DO,"CIPROFLOXACIN, 0.3%, eye drops, sterile, 5ml, bot.",1,<ItemBatch>{76},<null>,,<null>,0,true,<null>
513338D29E491843B5F106EB0AC2E891,NSTDORADEX10-,"DEXTROMETHOPHAN, 10mg, cap.",1,<ItemBatch>{426},<null>,,<null>,0,true,<null>
FCBB3977C7F9584DB86EDA06D5CB146F,NSTDORALFC250-,"LEVOFLOXACIN,250mg, tab.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
5B040CEF3CAAFF4C9FCE72FD6C27889E,NSTDORALFC500-,"LEVOFLOXACIN, 500mg, tab.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
66063B3EF18B144CA24CB1EE739022E6,NSTDEXTMICO2C15G,"MICONAZOL nitrate,2% cream, 15g, tube",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
FA4BD0197A681849B5D0C3EC3DB47FFE,DORALPRF4T1,"LOPINAVIR(LPV)40mg/RITONAVIR10mg tab.",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
45B188D46453734494247B93ED7159D2,DEXTPERM5L0,"PERMETHRIN, 5% lotion, bot",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
774DB3E85A529B4D81D0CF5B6F4A2350,001,Voltex,1,<ItemBatch>{},<null>,,<null>,0,false,<null>
F5243AC985818146A7679ADC13F39E54,ELAEZMM09001,"RESPIRATOR, FFP2 or N95 (3M-9001)",1,<ItemBatch>{},<null>,,<null>,0,false,<null>
