id,item,transaction,batches
4794dc000f0211e9bbbead055da188b2,<Item>{33},<Transaction>{188},<TransactionBatch>{1833}
4795c6600f0211e9bbbead055da188b2,<Item>{58},<Transaction>{188},<TransactionBatch>{1834}
4796d7d00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{188},<TransactionBatch>{1835}
4797c2300f0211e9bbbead055da188b2,<Item>{111},<Transaction>{188},<TransactionBatch>{1836}
4798ac900f0211e9bbbead055da188b2,<Item>{75},<Transaction>{188},<TransactionBatch>{1837}
4799be000f0211e9bbbead055da188b2,<Item>{80},<Transaction>{188},<TransactionBatch>{1838}
479acf700f0211e9bbbead055da188b2,<Item>{93},<Transaction>{188},<TransactionBatch>{1839}
479c07f00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{188},<TransactionBatch>{1840}
479d67800f0211e9bbbead055da188b2,<Item>{182},<Transaction>{188},<TransactionBatch>{1841 1842}
479fb1700f0211e9bbbead055da188b2,<Item>{107},<Transaction>{188},<TransactionBatch>{1843}
47a0c2e00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{188},<TransactionBatch>{1844}
47a1d4500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{188},<TransactionBatch>{1845}
47a2e5c00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{188},<TransactionBatch>{1846}
47a445500f0211e9bbbead055da188b2,<Item>{196},<Transaction>{188},<TransactionBatch>{1847 1848}
47a6dd600f0211e9bbbead055da188b2,<Item>{294},<Transaction>{188},<TransactionBatch>{1849}
47a815e00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{188},<TransactionBatch>{1850}
47a94e600f0211e9bbbead055da188b2,<Item>{310},<Transaction>{188},<TransactionBatch>{1851}
47aa86e00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{188},<TransactionBatch>{1852}
47ab98500f0211e9bbbead055da188b2,<Item>{351},<Transaction>{188},<TransactionBatch>{1853}
47ad1ef00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{188},<TransactionBatch>{1854}
47ae30600f0211e9bbbead055da188b2,<Item>{33},<Transaction>{189},<TransactionBatch>{1855}
47aef3b00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{203},<TransactionBatch>{1856}
47afb7000f0211e9bbbead055da188b2,<Item>{12},<Transaction>{203},<TransactionBatch>{1857 1858}
47b116900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{203},<TransactionBatch>{1859}
47b1d9e00f0211e9bbbead055da188b2,<Item>{32},<Transaction>{203},<TransactionBatch>{1860}
47b29d300f0211e9bbbead055da188b2,<Item>{58},<Transaction>{203},<TransactionBatch>{1861}
47b360800f0211e9bbbead055da188b2,<Item>{109},<Transaction>{203},<TransactionBatch>{1862}
47b44ae00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{203},<TransactionBatch>{1863}
47b50e300f0211e9bbbead055da188b2,<Item>{80},<Transaction>{203},<TransactionBatch>{1864}
47b61fa00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{203},<TransactionBatch>{1865}
47b6e2f00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{203},<TransactionBatch>{1866}
47b7cd500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{203},<TransactionBatch>{1867}
47b8dec00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{203},<TransactionBatch>{1868}
47b9c9200f0211e9bbbead055da188b2,<Item>{176},<Transaction>{203},<TransactionBatch>{1869}
47bada900f0211e9bbbead055da188b2,<Item>{294},<Transaction>{203},<TransactionBatch>{1870}
47bbc4f00f0211e9bbbead055da188b2,<Item>{295},<Transaction>{203},<TransactionBatch>{1871}
47bd24800f0211e9bbbead055da188b2,<Item>{297},<Transaction>{203},<TransactionBatch>{1872}
47be35f00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{203},<TransactionBatch>{1873}
47bf95800f0211e9bbbead055da188b2,<Item>{343},<Transaction>{203},<TransactionBatch>{1874}
47c0ce000f0211e9bbbead055da188b2,<Item>{351},<Transaction>{203},<TransactionBatch>{1875}
47c254a00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{203},<TransactionBatch>{1876}
47c2f0e00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{193},<TransactionBatch>{1877}
47c38d200f0211e9bbbead055da188b2,<Item>{5},<Transaction>{193},<TransactionBatch>{1878}
47c49e900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{193},<TransactionBatch>{1879}
47c70f900f0211e9bbbead055da188b2,<Item>{33},<Transaction>{193},<TransactionBatch>{1880 1881}
47c932700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{193},<TransactionBatch>{1882}
47ca43e00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{193},<TransactionBatch>{1883}
47cb07300f0211e9bbbead055da188b2,<Item>{75},<Transaction>{193},<TransactionBatch>{1884}
47cc18a00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{193},<TransactionBatch>{1885}
47ccdbf00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{193},<TransactionBatch>{1886}
47cdc6500f0211e9bbbead055da188b2,<Item>{93},<Transaction>{193},<TransactionBatch>{1887}
47ced7c00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{193},<TransactionBatch>{1888}
47cfe9300f0211e9bbbead055da188b2,<Item>{182},<Transaction>{193},<TransactionBatch>{1889}
47d0faa00f0211e9bbbead055da188b2,<Item>{107},<Transaction>{193},<TransactionBatch>{1890}
47d233200f0211e9bbbead055da188b2,<Item>{390},<Transaction>{193},<TransactionBatch>{1891}
47d31d800f0211e9bbbead055da188b2,<Item>{92},<Transaction>{193},<TransactionBatch>{1892}
47d456000f0211e9bbbead055da188b2,<Item>{139},<Transaction>{193},<TransactionBatch>{1893}
47d58e800f0211e9bbbead055da188b2,<Item>{176},<Transaction>{193},<TransactionBatch>{1894}
47d6ee100f0211e9bbbead055da188b2,<Item>{295},<Transaction>{193},<TransactionBatch>{1895}
47d7ff800f0211e9bbbead055da188b2,<Item>{297},<Transaction>{193},<TransactionBatch>{1896}
47d910f00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{193},<TransactionBatch>{1897}
47da49700f0211e9bbbead055da188b2,<Item>{337},<Transaction>{193},<TransactionBatch>{1898}
47db0cc00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{191},<TransactionBatch>{1899}
47dbf7200f0211e9bbbead055da188b2,<Item>{142},<Transaction>{191},<TransactionBatch>{1900}
47dcba700f0211e9bbbead055da188b2,<Item>{295},<Transaction>{191},<TransactionBatch>{1901}
47dd56b00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{191},<TransactionBatch>{1902}
47de68200f0211e9bbbead055da188b2,<Item>{12},<Transaction>{190},<TransactionBatch>{1903}
47df04600f0211e9bbbead055da188b2,<Item>{58},<Transaction>{190},<TransactionBatch>{1904}
47dfc7b00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{190},<TransactionBatch>{1905}
47e08b000f0211e9bbbead055da188b2,<Item>{93},<Transaction>{190},<TransactionBatch>{1906}
47e175600f0211e9bbbead055da188b2,<Item>{182},<Transaction>{190},<TransactionBatch>{1907}
47e25fc00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{190},<TransactionBatch>{1908}
47e3bf500f0211e9bbbead055da188b2,<Item>{32},<Transaction>{191},<TransactionBatch>{1909}
47e4d0c00f0211e9bbbead055da188b2,<Item>{107},<Transaction>{194},<TransactionBatch>{1910}
47e56d000f0211e9bbbead055da188b2,<Item>{77},<Transaction>{192},<TransactionBatch>{1911 1912}
47e741c00f0211e9bbbead055da188b2,<Item>{295},<Transaction>{188},<TransactionBatch>{1913}
47e7de000f0211e9bbbead055da188b2,<Item>{91},<Transaction>{195},<TransactionBatch>{1914}
47e87a400f0211e9bbbead055da188b2,<Item>{133},<Transaction>{195},<TransactionBatch>{1915}
47e916800f0211e9bbbead055da188b2,<Item>{22},<Transaction>{196},<TransactionBatch>{1916}
47ea9d200f0211e9bbbead055da188b2,<Item>{32},<Transaction>{196},<TransactionBatch>{1917}
47eb60700f0211e9bbbead055da188b2,<Item>{75},<Transaction>{196},<TransactionBatch>{1918}
47ec23c00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{196},<TransactionBatch>{1919}
47ece7100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{196},<TransactionBatch>{1920}
47ee1f900f0211e9bbbead055da188b2,<Item>{182},<Transaction>{196},<TransactionBatch>{1921}
47ef31000f0211e9bbbead055da188b2,<Item>{139},<Transaction>{196},<TransactionBatch>{1922}
47efcd400f0211e9bbbead055da188b2,<Item>{176},<Transaction>{196},<TransactionBatch>{1923}
47f12cd00f0211e9bbbead055da188b2,<Item>{295},<Transaction>{196},<TransactionBatch>{1924}
47f28c600f0211e9bbbead055da188b2,<Item>{297},<Transaction>{196},<TransactionBatch>{1925}
47f376c00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{196},<TransactionBatch>{1926}
47f43a100f0211e9bbbead055da188b2,<Item>{343},<Transaction>{197},<TransactionBatch>{1927}
47f4fd600f0211e9bbbead055da188b2,<Item>{342},<Transaction>{198},<TransactionBatch>{1928}
47f5c0b00f0211e9bbbead055da188b2,<Item>{182},<Transaction>{199},<TransactionBatch>{1929}
47f684000f0211e9bbbead055da188b2,<Item>{5},<Transaction>{199},<TransactionBatch>{1930}
47f720400f0211e9bbbead055da188b2,<Item>{109},<Transaction>{224},<TransactionBatch>{1931}
47f7e3900f0211e9bbbead055da188b2,<Item>{111},<Transaction>{199},<TransactionBatch>{1932}
47f858c00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{200},<TransactionBatch>{1933}
47f91c100f0211e9bbbead055da188b2,<Item>{5},<Transaction>{200},<TransactionBatch>{1934}
47f9df600f0211e9bbbead055da188b2,<Item>{22},<Transaction>{200},<TransactionBatch>{1935}
47fa7ba00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{200},<TransactionBatch>{1936}
47fb66000f0211e9bbbead055da188b2,<Item>{28},<Transaction>{200},<TransactionBatch>{1937}
47fc02400f0211e9bbbead055da188b2,<Item>{33},<Transaction>{200},<TransactionBatch>{1938}
47fceca00f0211e9bbbead055da188b2,<Item>{58},<Transaction>{200},<TransactionBatch>{1939}
47fdaff00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{200},<TransactionBatch>{1940}
47fe73400f0211e9bbbead055da188b2,<Item>{111},<Transaction>{200},<TransactionBatch>{1941}
47ff5da00f0211e9bbbead055da188b2,<Item>{75},<Transaction>{200},<TransactionBatch>{1942}
480048000f0211e9bbbead055da188b2,<Item>{80},<Transaction>{200},<TransactionBatch>{1943}
480180800f0211e9bbbead055da188b2,<Item>{79},<Transaction>{200},<TransactionBatch>{1944 1945}
4803a3600f0211e9bbbead055da188b2,<Item>{93},<Transaction>{200},<TransactionBatch>{1946 1947}
48059f300f0211e9bbbead055da188b2,<Item>{142},<Transaction>{200},<TransactionBatch>{1948}
4806b0a00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{200},<TransactionBatch>{1949}
4807c2100f0211e9bbbead055da188b2,<Item>{92},<Transaction>{200},<TransactionBatch>{1950}
4808ac700f0211e9bbbead055da188b2,<Item>{139},<Transaction>{200},<TransactionBatch>{1951}
480a0c000f0211e9bbbead055da188b2,<Item>{176},<Transaction>{200},<TransactionBatch>{1952}
480b44800f0211e9bbbead055da188b2,<Item>{294},<Transaction>{200},<TransactionBatch>{1953}
480cf2300f0211e9bbbead055da188b2,<Item>{297},<Transaction>{200},<TransactionBatch>{1954}
480e51c00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{200},<TransactionBatch>{1955}
480f63300f0211e9bbbead055da188b2,<Item>{337},<Transaction>{200},<TransactionBatch>{1956}
481026800f0211e9bbbead055da188b2,<Item>{12},<Transaction>{201},<TransactionBatch>{1957}
481110e00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{201},<TransactionBatch>{1958}
4811d4300f0211e9bbbead055da188b2,<Item>{22},<Transaction>{201},<TransactionBatch>{1959}
481297800f0211e9bbbead055da188b2,<Item>{388},<Transaction>{201},<TransactionBatch>{1960}
48135ad00f0211e9bbbead055da188b2,<Item>{32},<Transaction>{201},<TransactionBatch>{1961}
481445300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{201},<TransactionBatch>{1962}
48152f900f0211e9bbbead055da188b2,<Item>{58},<Transaction>{201},<TransactionBatch>{1963}
481619f00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{201},<TransactionBatch>{1964}
4816dd400f0211e9bbbead055da188b2,<Item>{111},<Transaction>{201},<TransactionBatch>{1965}
4817eeb00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{201},<TransactionBatch>{1966}
481900200f0211e9bbbead055da188b2,<Item>{79},<Transaction>{201},<TransactionBatch>{1967}
481a11900f0211e9bbbead055da188b2,<Item>{142},<Transaction>{201},<TransactionBatch>{1968}
481b23000f0211e9bbbead055da188b2,<Item>{182},<Transaction>{201},<TransactionBatch>{1969}
481c82900f0211e9bbbead055da188b2,<Item>{107},<Transaction>{201},<TransactionBatch>{1970}
481d6cf00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{201},<TransactionBatch>{1971}
481e7e600f0211e9bbbead055da188b2,<Item>{92},<Transaction>{201},<TransactionBatch>{1972}
481f8fd00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{201},<TransactionBatch>{1973}
4820a1400f0211e9bbbead055da188b2,<Item>{176},<Transaction>{201},<TransactionBatch>{1974}
4821d9c00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{201},<TransactionBatch>{1975}
482312400f0211e9bbbead055da188b2,<Item>{310},<Transaction>{201},<TransactionBatch>{1976}
48244ac00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{201},<TransactionBatch>{1977}
4825d1600f0211e9bbbead055da188b2,<Item>{337},<Transaction>{201},<TransactionBatch>{1978}
48266da00f0211e9bbbead055da188b2,<Item>{75},<Transaction>{202},<TransactionBatch>{1979}
482730f00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{202},<TransactionBatch>{1980}
48281b500f0211e9bbbead055da188b2,<Item>{390},<Transaction>{202},<TransactionBatch>{1981}
4828dea00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{202},<TransactionBatch>{1982}
4829c9000f0211e9bbbead055da188b2,<Item>{337},<Transaction>{202},<TransactionBatch>{1983}
482a8c500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{202},<TransactionBatch>{1984}
482b76b00f0211e9bbbead055da188b2,<Item>{93},<Transaction>{202},<TransactionBatch>{1985}
482c3a000f0211e9bbbead055da188b2,<Item>{92},<Transaction>{202},<TransactionBatch>{1986}
482d72800f0211e9bbbead055da188b2,<Item>{294},<Transaction>{202},<TransactionBatch>{1987}
482e35d00f0211e9bbbead055da188b2,<Item>{107},<Transaction>{202},<TransactionBatch>{1988 1989}
48300a900f0211e9bbbead055da188b2,<Item>{109},<Transaction>{202},<TransactionBatch>{1990}
48311c000f0211e9bbbead055da188b2,<Item>{111},<Transaction>{202},<TransactionBatch>{1991}
483206600f0211e9bbbead055da188b2,<Item>{343},<Transaction>{202},<TransactionBatch>{1992}
483317d00f0211e9bbbead055da188b2,<Item>{58},<Transaction>{202},<TransactionBatch>{1993 1994}
4834ec900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{202},<TransactionBatch>{1995}
4a28a6400f0211e9bbbead055da188b2,<Item>{33},<Transaction>{202},<TransactionBatch>{1996}
4a2990a00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{202},<TransactionBatch>{1997}
4a2a7b000f0211e9bbbead055da188b2,<Item>{142},<Transaction>{202},<TransactionBatch>{1998}
4a2b65600f0211e9bbbead055da188b2,<Item>{182},<Transaction>{202},<TransactionBatch>{1999}
4a2c76d00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{202},<TransactionBatch>{2000}
4a2d88400f0211e9bbbead055da188b2,<Item>{295},<Transaction>{202},<TransactionBatch>{2001}
4a2e99b00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{202},<TransactionBatch>{2002}
4a2fd2300f0211e9bbbead055da188b2,<Item>{5},<Transaction>{202},<TransactionBatch>{2003}
4a30bc900f0211e9bbbead055da188b2,<Item>{176},<Transaction>{202},<TransactionBatch>{2004}
4a317fe00f0211e9bbbead055da188b2,<Item>{29},<Transaction>{204},<TransactionBatch>{2005}
4a321c200f0211e9bbbead055da188b2,<Item>{78},<Transaction>{204},<TransactionBatch>{2006}
4a3291500f0211e9bbbead055da188b2,<Item>{313},<Transaction>{204},<TransactionBatch>{2007}
4a332d900f0211e9bbbead055da188b2,<Item>{130},<Transaction>{204},<TransactionBatch>{2008 2009}
4a343f000f0211e9bbbead055da188b2,<Item>{12},<Transaction>{205},<TransactionBatch>{2010}
4a34db400f0211e9bbbead055da188b2,<Item>{22},<Transaction>{205},<TransactionBatch>{2011}
4a359e900f0211e9bbbead055da188b2,<Item>{388},<Transaction>{205},<TransactionBatch>{2012}
4a3688f00f0211e9bbbead055da188b2,<Item>{28},<Transaction>{205},<TransactionBatch>{2013}
4a3725300f0211e9bbbead055da188b2,<Item>{58},<Transaction>{205},<TransactionBatch>{2014}
4a37c1700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{205},<TransactionBatch>{2015}
4a38abd00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{205},<TransactionBatch>{2016}
4a396f200f0211e9bbbead055da188b2,<Item>{75},<Transaction>{205},<TransactionBatch>{2017}
4a3a80900f0211e9bbbead055da188b2,<Item>{80},<Transaction>{205},<TransactionBatch>{2018}
4a3b1cd00f0211e9bbbead055da188b2,<Item>{79},<Transaction>{205},<TransactionBatch>{2019}
4a3c07300f0211e9bbbead055da188b2,<Item>{142},<Transaction>{205},<TransactionBatch>{2020}
4a3cca800f0211e9bbbead055da188b2,<Item>{390},<Transaction>{205},<TransactionBatch>{2021}
4a3db4e00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{205},<TransactionBatch>{2022}
4a3ec6500f0211e9bbbead055da188b2,<Item>{139},<Transaction>{205},<TransactionBatch>{2023}
4a3f89a00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{205},<TransactionBatch>{2024}
4a4074000f0211e9bbbead055da188b2,<Item>{310},<Transaction>{205},<TransactionBatch>{2025}
4a415e600f0211e9bbbead055da188b2,<Item>{343},<Transaction>{205},<TransactionBatch>{2026}
4a41d3900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{206},<TransactionBatch>{2027}
4a426fd00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{206},<TransactionBatch>{2028}
4a430c100f0211e9bbbead055da188b2,<Item>{109},<Transaction>{206},<TransactionBatch>{2029}
4a43a8500f0211e9bbbead055da188b2,<Item>{111},<Transaction>{206},<TransactionBatch>{2030}
4a4444900f0211e9bbbead055da188b2,<Item>{75},<Transaction>{206},<TransactionBatch>{2031}
4a4507e00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{206},<TransactionBatch>{2032}
4a45f2400f0211e9bbbead055da188b2,<Item>{79},<Transaction>{206},<TransactionBatch>{2033 2034}
4a4751d00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{206},<TransactionBatch>{2035}
4a47ee100f0211e9bbbead055da188b2,<Item>{182},<Transaction>{206},<TransactionBatch>{2036}
4a48d8700f0211e9bbbead055da188b2,<Item>{390},<Transaction>{206},<TransactionBatch>{2037}
4a499bc00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{206},<TransactionBatch>{2038}
4a4a86200f0211e9bbbead055da188b2,<Item>{139},<Transaction>{206},<TransactionBatch>{2039}
4a4b70800f0211e9bbbead055da188b2,<Item>{196},<Transaction>{206},<TransactionBatch>{2040}
4a4c5ae00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{206},<TransactionBatch>{2041}
4a4d93600f0211e9bbbead055da188b2,<Item>{295},<Transaction>{206},<TransactionBatch>{2042}
4a4e7dc00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{206},<TransactionBatch>{2043}
4a4f68200f0211e9bbbead055da188b2,<Item>{351},<Transaction>{206},<TransactionBatch>{2044}
4a5052800f0211e9bbbead055da188b2,<Item>{337},<Transaction>{206},<TransactionBatch>{2045}
4a50c7b00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{207},<TransactionBatch>{2046}
4a5163f00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{207},<TransactionBatch>{2047}
4a5200300f0211e9bbbead055da188b2,<Item>{22},<Transaction>{207},<TransactionBatch>{2048}
4a529c700f0211e9bbbead055da188b2,<Item>{388},<Transaction>{207},<TransactionBatch>{2049}
4a535fc00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{207},<TransactionBatch>{2050}
4a53fc000f0211e9bbbead055da188b2,<Item>{109},<Transaction>{207},<TransactionBatch>{2051}
4a54bf500f0211e9bbbead055da188b2,<Item>{111},<Transaction>{207},<TransactionBatch>{2052}
4a55f7d00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{207},<TransactionBatch>{2053}
4a56bb200f0211e9bbbead055da188b2,<Item>{93},<Transaction>{207},<TransactionBatch>{2054}
4a577e700f0211e9bbbead055da188b2,<Item>{142},<Transaction>{207},<TransactionBatch>{2055}
4a5841c00f0211e9bbbead055da188b2,<Item>{182},<Transaction>{207},<TransactionBatch>{2056}
4a58de000f0211e9bbbead055da188b2,<Item>{390},<Transaction>{207},<TransactionBatch>{2057}
4a59a1500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{207},<TransactionBatch>{2058}
4a5a8bb00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{207},<TransactionBatch>{2059}
4a5b76100f0211e9bbbead055da188b2,<Item>{295},<Transaction>{207},<TransactionBatch>{2060}
4a5c60700f0211e9bbbead055da188b2,<Item>{297},<Transaction>{207},<TransactionBatch>{2061}
4a5d71e00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{207},<TransactionBatch>{2062}
4a5e83500f0211e9bbbead055da188b2,<Item>{343},<Transaction>{207},<TransactionBatch>{2063}
4a5f94c00f0211e9bbbead055da188b2,<Item>{351},<Transaction>{207},<TransactionBatch>{2064}
4a60a6300f0211e9bbbead055da188b2,<Item>{337},<Transaction>{207},<TransactionBatch>{2065}
4a6169800f0211e9bbbead055da188b2,<Item>{12},<Transaction>{208},<TransactionBatch>{2066}
4a622cd00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{208},<TransactionBatch>{2067}
4a6317300f0211e9bbbead055da188b2,<Item>{22},<Transaction>{208},<TransactionBatch>{2068}
4a63da800f0211e9bbbead055da188b2,<Item>{388},<Transaction>{208},<TransactionBatch>{2069}
4a64c4e00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{208},<TransactionBatch>{2070}
4a6588300f0211e9bbbead055da188b2,<Item>{58},<Transaction>{208},<TransactionBatch>{2071}
4a6624700f0211e9bbbead055da188b2,<Item>{109},<Transaction>{208},<TransactionBatch>{2072}
4a6735e00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{208},<TransactionBatch>{2073}
4a6820400f0211e9bbbead055da188b2,<Item>{80},<Transaction>{208},<TransactionBatch>{2074}
4a6931b00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{208},<TransactionBatch>{2075}
4a6a43200f0211e9bbbead055da188b2,<Item>{182},<Transaction>{208},<TransactionBatch>{2076}
4a6b7ba00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{208},<TransactionBatch>{2077}
4a6cdb300f0211e9bbbead055da188b2,<Item>{92},<Transaction>{208},<TransactionBatch>{2078}
4a6deca00f0211e9bbbead055da188b2,<Item>{176},<Transaction>{208},<TransactionBatch>{2079}
4a6ed7000f0211e9bbbead055da188b2,<Item>{196},<Transaction>{208},<TransactionBatch>{2080}
4a6f9a500f0211e9bbbead055da188b2,<Item>{295},<Transaction>{208},<TransactionBatch>{2081}
4a7084b00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{208},<TransactionBatch>{2082}
4a71bd300f0211e9bbbead055da188b2,<Item>{310},<Transaction>{208},<TransactionBatch>{2083}
4a72cea00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{208},<TransactionBatch>{2084}
4a73e0100f0211e9bbbead055da188b2,<Item>{351},<Transaction>{208},<TransactionBatch>{2085}
4a74f1800f0211e9bbbead055da188b2,<Item>{337},<Transaction>{208},<TransactionBatch>{2086}
4a7566b00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{209},<TransactionBatch>{2087}
4a7602f00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{209},<TransactionBatch>{2088}
4a769f300f0211e9bbbead055da188b2,<Item>{22},<Transaction>{209},<TransactionBatch>{2089}
4a7714600f0211e9bbbead055da188b2,<Item>{388},<Transaction>{209},<TransactionBatch>{2090}
4a77d7b00f0211e9bbbead055da188b2,<Item>{33},<Transaction>{209},<TransactionBatch>{2091}
4a789b000f0211e9bbbead055da188b2,<Item>{58},<Transaction>{209},<TransactionBatch>{2092}
4a7937400f0211e9bbbead055da188b2,<Item>{109},<Transaction>{209},<TransactionBatch>{2093}
4a79fa900f0211e9bbbead055da188b2,<Item>{111},<Transaction>{209},<TransactionBatch>{2094}
4a7abde00f0211e9bbbead055da188b2,<Item>{75},<Transaction>{209},<TransactionBatch>{2095}
4a7b81300f0211e9bbbead055da188b2,<Item>{80},<Transaction>{209},<TransactionBatch>{2096}
4a7c44800f0211e9bbbead055da188b2,<Item>{79},<Transaction>{209},<TransactionBatch>{2097}
4a7d2ee00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{209},<TransactionBatch>{2098}
4a7dcb200f0211e9bbbead055da188b2,<Item>{107},<Transaction>{209},<TransactionBatch>{2099 2100}
4a7f51c00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{209},<TransactionBatch>{2101}
4a8063300f0211e9bbbead055da188b2,<Item>{92},<Transaction>{209},<TransactionBatch>{2102}
4a8174a00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{209},<TransactionBatch>{2103}
4a8286100f0211e9bbbead055da188b2,<Item>{176},<Transaction>{209},<TransactionBatch>{2104}
4a83be900f0211e9bbbead055da188b2,<Item>{198},<Transaction>{209},<TransactionBatch>{2105}
4a84f7100f0211e9bbbead055da188b2,<Item>{294},<Transaction>{209},<TransactionBatch>{2106}
4a85e1700f0211e9bbbead055da188b2,<Item>{295},<Transaction>{209},<TransactionBatch>{2107}
4a86cbd00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{209},<TransactionBatch>{2108}
4a87b6300f0211e9bbbead055da188b2,<Item>{310},<Transaction>{209},<TransactionBatch>{2109}
4a8915c00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{209},<TransactionBatch>{2110}
4a8a9c600f0211e9bbbead055da188b2,<Item>{351},<Transaction>{209},<TransactionBatch>{2111}
4a8badd00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{209},<TransactionBatch>{2112}
4a8c71200f0211e9bbbead055da188b2,<Item>{12},<Transaction>{210},<TransactionBatch>{2113}
4a8ce6500f0211e9bbbead055da188b2,<Item>{5},<Transaction>{210},<TransactionBatch>{2114}
4a8d82900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{210},<TransactionBatch>{2115}
4a8e1ed00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{210},<TransactionBatch>{2116}
4a8ebb100f0211e9bbbead055da188b2,<Item>{33},<Transaction>{210},<TransactionBatch>{2117}
4a8fa5700f0211e9bbbead055da188b2,<Item>{58},<Transaction>{210},<TransactionBatch>{2118}
4a901aa00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{210},<TransactionBatch>{2119}
4a90ddf00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{210},<TransactionBatch>{2120}
