id,stocktake,itemBatch,snapshotNumberOfPacks,packSize,expiryDate,batch,costPrice,sellPrice,countedNumberOfPacks,sortIndex
9edde950658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{258},1230,1,"2020-05-31 00:00:00 +0000",20170612,0.06,0,1230,75
9ee2cb50658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{17},800,1,"2020-10-31 00:00:00 +0000",supplierinvoice_52,0.06,0,800,76
9ee90ce0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{260},81,1,<null>,supplierinvoice_36,125,0,81,77
9eedeee0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{18},50,1,<null>,supplierinvoice_52,125,0,50,78
9ef36d20658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{223},100,1,"2022-09-30 00:00:00 +0000",73697,0,0,100,79
9ef82810658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{261},1730,1,"2021-01-31 00:00:00 +0000",DZW1801,0.02,0,0,80
9efc6dd0658111e8b622dd5ee426118d,<Stocktake>{10},<ItemBatch>{284},2500,1,"2021-02-28 00:00:00 +0000",DZW1806,0.02,0,1730,81
d5f8cbc0dcba11e8b3be8554970e016f,<Stocktake>{13},<ItemBatch>{59},5,1,"2021-02-28 00:00:00 +0000",supplierinvoice_79,0,0,0,12
d5ef7cf0dcba11e8b3be8554970e016f,<Stocktake>{13},<ItemBatch>{21},230,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,7
d5f4fb30dcba11e8b3be8554970e016f,<Stocktake>{13},<ItemBatch>{55},7,1,"2021-10-31 00:00:00 +0000",supplierinvoice_78,0,0,0,10
d5f6cff0dcba11e8b3be8554970e016f,<Stocktake>{13},<ItemBatch>{56},7,1,"2022-03-31 00:00:00 +0000",supplierinvoice_78,0,0,0,11
2c13be20acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{285},120,1,<null>,supplierinvoice_80,0.05,0,120,64
2b71b1c0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{67},30,1,"2019-06-30 00:00:00 +0000",4542G5,0.1,0,30,23
2c00ab50acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{168},34,1,<null>,supplierinvoice_1,0,0,34,60
2b54daf0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{286},40,1,"2020-08-31 00:00:00 +0000",17IA120,0.08,0.08,40,11
2c6efd80acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{4},31000,1,"2021-09-30 00:00:00 +0000",supplierinvoice_1,0,0,31000,83
93d2d400acf611e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{287},1300,1,"2020-09-30 00:00:00 +0000",MG17847,0.01,0,1300,84
3c964cb0acf811e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{33},172,1,"2020-06-30 00:00:00 +0000",247,0.48,0,172,84
2bc1cd90acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{288},850,1,"2021-05-31 00:00:00 +0000",675,0,0,850,45
2bf70e60acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{136},1,1,<null>,supplierinvoice_19,0,0,1,58
2bfb7b30acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{71},2,1,<null>,supplierinvoice_80,15,0,2,59
2b3c49e0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{17},800,1,"2020-10-31 00:00:00 +0000",supplierinvoice_52,0.06,0,800,2
2c4e0800acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{18},50,1,<null>,supplierinvoice_52,125,0,50,76
2b4634f0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{289},10,1,<null>,supplierinvoice_61,0,0,10,6
2b8c3ea0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{40},1000,1,"2019-02-28 00:00:00 +0000",AAM17004,0.01,0,1000,33
2b89a690acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{9},2700,1,"2019-02-28 00:00:00 +0000",AAM17004,0,0,2700,32
2b66dc50acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{60},12,1,"2021-10-31 00:00:00 +0000",supplierinvoice_79,0,0,0,19
2bd02570acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{29},5250,1,"2021-02-28 00:00:00 +0000",supplierinvoice_69,0.02,0,5250,49
2c524dc0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{25},10,1,<null>,supplierinvoice_57,125,0,10,77
2c49c240acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{260},39,1,<null>,supplierinvoice_36,125,0,39,75
2b3df790acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{32},1640,1,"2020-09-30 00:00:00 +0000",20171009,0.06,0.06,1640,3
2b393ca0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{290},2000,1,"2020-05-31 00:00:00 +0000",05DDD023A,0.34,0,2000,1
2b3719c0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{291},3375,1,"2020-05-31 00:00:00 +0000",05DDD023A,0.34,0,3375,0
2c21eef0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{30},399,1,"2020-11-30 00:00:00 +0000",supplierinvoice_69,2.08,2.08,399,67
2c1d5b10acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{26},453,1,"2023-01-31 00:00:00 +0000",supplierinvoice_58,2.08,2.08,453,66
2c31cd70acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{57},2,1,"2020-05-31 00:00:00 +0000",supplierinvoice_78,0,0,172,70
2bf22c60acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{53},1,1,<null>,supplierinvoice_75,0,0,1,57
2bee0db0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{11},1,1,<null>,supplierinvoice_31,0,0,1,56
2bea3d20acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{3},2,1,<null>,supplierinvoice_1,0,0,2,55
2bdc5a70acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{51},5,1,<null>,supplierinvoice_72,7.67,0,5,52
2be5a940acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{70},3,1,<null>,supplierinvoice_80,30,0,3,54
2bd8b0f0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{24},24,1,<null>,supplierinvoice_55,7.67,0,24,51
2c73df80acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{46},3216,1,"2019-11-30 00:00:00 +0000",471117C,0.35,0,3216,84
2b4bb330acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{280},322,1,"2021-03-31 00:00:00 +0000",supplierinvoice_55,0,0,322,8
2b48cd00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{49},700,1,"2021-05-31 00:00:00 +0000",supplierinvoice_70,0,0,700,7
2bcc7bf0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{292},50000,1,"2021-03-31 00:00:00 +0000",supplierinvoice_72,0.01,0,50000,48
2bc92090acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{293},34400,1,"2020-10-31 00:00:00 +0000",171033,0.01,0,34400,47
2bc501e0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{50},11000,1,"2021-07-31 00:00:00 +0000",supplierinvoice_71,0.07000000000000001,0,11000,46
2bbd39b0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{69},6700,1,"2020-10-31 00:00:00 +0000",DMTA0174001,0,0,6700,44
2b515880acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{34},660,1,"2020-10-31 00:00:00 +0000",MZP026,0.28,0,660,10
2b4f83c0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{242},508,1,"2020-10-31 00:00:00 +0000",M270250,0.28,0,508,9
2c60ccb0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{73},900,1,"2019-04-30 00:00:00 +0000",59419,0.02,0.02,900,80
2bb87ec0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{154},100,1,"2019-07-31 00:00:00 +0000",supplierinvoice_1,0,0,100,43
2b5ec600acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{54},11,1,"2021-02-28 00:00:00 +0000",supplierinvoice_78,0,0,212,15
2b5b1c80acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{21},230,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,13
2be0c740acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{14},400,1,"2022-09-30 00:00:00 +0000",20170915,4,0,400,53
2b6e5660acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{2},5,1,"2019-11-30 00:00:00 +0000",supplierinvoice_1,0,0,5,22
2b57e830acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{66},10,1,"2019-04-30 00:00:00 +0000",DHG508C,0.53,0,10,12
2c669910acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{162},6500,1,"2022-01-31 00:00:00 +0000",supplierinvoice_1,0,0,6600,81
2bb04160acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{294},38600,1,"2020-09-30 00:00:00 +0000",T2017293,0.01,0,38600,41
2babfba0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{45},66300,1,"2021-06-30 00:00:00 +0000",T3018167,0,0,67100,40
2b9e8e20acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{43},1991,1,"2020-03-31 00:00:00 +0000",71168B,0.38,0,1991,39
2b995e00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{19},400,1,"2020-11-30 00:00:00 +0000",supplierinvoice_52,0.38,0,400,37
2b96c5f0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{13},545,1,"2020-04-30 00:00:00 +0000",53238A,38,0,545,36
2c09ac00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{47},55,1,"2020-10-31 00:00:00 +0000",supplierinvoice_70,2.33,0,55,62
2b9bcf00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{27},25,1,"2020-11-30 00:00:00 +0000",supplierinvoice_61,0,0,25,38
2c056640acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{274},25,1,"2020-10-31 00:00:00 +0000",supplierinvoice_47,2.33,0,25,61
2b5ca320acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{35},1900,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,14
2b60e8e0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{55},7,1,"2021-10-31 00:00:00 +0000",supplierinvoice_78,0,0,0,16
2b934380acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{215},300,1,"2018-10-31 00:00:00 +0000",784151004,0,0,300,35
2b62bda0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{56},7,1,"2022-03-31 00:00:00 +0000",supplierinvoice_78,0,0,0,17
d6182900acf611e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{28},11,1,<null>,supplierinvoice_61,0,0,11,84
d60eda30acf611e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{270},29,1,<null>,supplierinvoice_47,0.1,0,29,83
2b7e5bf0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{39},99,1,"2019-07-31 00:00:00 +0000",PA2647H,29.72,0,99,28
2b7c1200acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{10},35,1,"2020-09-30 00:00:00 +0000",ID74014,1.51,1.51,35,27
2b86c060acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{38},80000,1,"2020-05-31 00:00:00 +0000",173132161,0.01,0,80000,31
2c182af0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{295},770,1,<null>,supplierinvoice_80,0.05,0,770,65
2c0f2a40acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{296},1050,1,<null>,supplierinvoice_70,0.05,0,1050,63
2b7904c0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{36},3000,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,3000,26
2b819040acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{37},69552,1,"2019-09-30 00:00:00 +0000",3856093,0.01,0,69552,29
2b8f9a00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{68},888,1,"2020-12-31 00:00:00 +0000",HE18A02,0.11,0,888,34
2b4375d0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{12},110,1,"2019-06-30 00:00:00 +0000",16018B99,37,0,110,5
2b76e1e0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{22},1500,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,1500,25
2b74bf00acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{262},715,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,715,24
2c6aded0acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{5},6500,1,"2022-04-30 00:00:00 +0000",supplierinvoice_1,0,0,0,82
2c449220acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{65},8,1,"2022-03-31 00:00:00 +0000",supplierinvoice_79,0,0,0,74
2c3f8910acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{64},27,1,"2021-01-31 00:00:00 +0000",supplierinvoice_79,0,0,0,73
2b64e080acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{59},5,1,"2021-02-28 00:00:00 +0000",supplierinvoice_79,0,0,0,18
2c3b4350acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{63},15,1,"2020-11-30 00:00:00 +0000",supplierinvoice_79,0,0,0,72
2c36af70acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{58},12,1,"2020-12-31 00:00:00 +0000",supplierinvoice_78,0,0,0,71
2c2d3990acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{31},2400,1,"2022-09-30 00:00:00 +0000",supplierinvoice_69,24,0,0,69
2c285790acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{20},170,1,"2021-02-28 00:00:00 +0000",supplierinvoice_52,24,0,0,68
2b849d80acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{297},900,1,"2020-05-31 00:00:00 +0000",173132161,0.01,0,900,30
2b6b2210acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{62},55,1,"2022-01-31 00:00:00 +0000",supplierinvoice_79,0,0,0,21
2b692640acf011e8bb9a9d9b746c4641,<Stocktake>{11},<ItemBatch>{61},17,1,"2022-03-31 00:00:00 +0000",supplierinvoice_79,0,0,0,20
ff41f760c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{274},10,1,"2020-10-31 00:00:00 +0000",supplierinvoice_47,2.33,0,0,64
ff472780c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{47},55,1,"2020-10-31 00:00:00 +0000",supplierinvoice_70,2.33,0,0,65
fedc57c0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{22},1265,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,1265,62
fee187e0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{36},2950,1,"2020-11-30 00:00:00 +0000",QK6663,0.02,0,2950,63
fe9c6890c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{291},300,1,"2020-05-31 00:00:00 +0000",05DDD023A,0.34,0,300,60
fea409b0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{290},1475,1,"2020-05-31 00:00:00 +0000",05DDD023A,0.34,0,1475,61
feaa9960c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{17},800,1,"2020-10-31 00:00:00 +0000",supplierinvoice_52,0.06,0,800,60
feaff090c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{32},1220,1,"2020-09-30 00:00:00 +0000",20171009,0.06,0.06,1220,61
e31b7050c30111e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{33},114,1,"2020-06-30 00:00:00 +0000",247,0.48,0,114,3
fec96c00c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{280},163,1,"2021-03-31 00:00:00 +0000",supplierinvoice_55,0,0,163,62
feb65930c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{12},109,1,"2019-06-30 00:00:00 +0000",16018B99,37,0,109,61
febc9ac0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{289},3,1,<null>,supplierinvoice_61,0,0,3,61
fec21900c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{298},1,1,<null>,supplierinvoice_86,0,0,1,62
fecfad90c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{242},20,1,"2020-10-31 00:00:00 +0000",M270250,0.28,0,20,62
fed52bd0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{34},517,1,"2020-10-31 00:00:00 +0000",MZP026,0.28,0,517,63
fee7c970c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{37},34992,1,"2019-09-30 00:00:00 +0000",3856093,0.01,0,34992,63
feedbce0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{38},48400,1,"2020-05-31 00:00:00 +0000",173132161,0.01,0,49200,63
0ffa9e00c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{10},35,1,"2020-09-30 00:00:00 +0000",ID74014,1.51,1.51,35,12
0ffdab40c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{39},99,1,"2019-07-31 00:00:00 +0000",PA2647H,29.72,0,99,13
1000df90c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{77},13,1,"2020-09-30 00:00:00 +0000",ID74034/5,1.51,0,13,14
1ab44760c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{9},1700,1,"2019-02-28 00:00:00 +0000",AAM17004,0,0,1700,64
1abafe20c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{40},1000,1,"2019-02-28 00:00:00 +0000",AAM17004,0.01,0,1000,65
1ac166c0c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{68},580,1,"2020-12-31 00:00:00 +0000",HE18A02,0.11,0,580,65
10cd5750c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{270},24,1,<null>,supplierinvoice_47,0.1,0,24,57
10d28770c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{28},11,1,<null>,supplierinvoice_61,0,0,11,58
10b2f180c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{295},310,1,<null>,supplierinvoice_80,0.05,0,310,52
10b7fa90c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{299},1110,1,<null>,supplierinvoice_84,0.05,0,1110,53
101bba90c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{16},250,1,"2019-12-31 00:00:00 +0000",supplierinvoice_47,0.01,0,250,21
101ec7d0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{41},800,1,"2019-11-30 00:00:00 +0000",324987,0.01,0,800,22
fef3d760c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{42},56100,1,"2020-03-31 00:00:00 +0000",CP7002,0,0,56100,63
1ada9410c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{76},30,1,"2021-04-30 00:00:00 +0000",supplierinvoice_84,0,0,30,64
ff3ca030c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{168},4,1,<null>,supplierinvoice_1,0,0,5,63
fefb2a60c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{13},545,1,"2020-04-30 00:00:00 +0000",53238A,38,0,545,60
ff008190c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{19},400,1,"2020-11-30 00:00:00 +0000",supplierinvoice_52,0.38,0,400,61
ff058aa0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{27},25,1,"2020-11-30 00:00:00 +0000",supplierinvoice_61,0,0,25,62
ff0a93b0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{43},1433,1,"2020-03-31 00:00:00 +0000",71168B,0.38,0,1433,63
10930d70c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{4},31000,1,"2021-09-30 00:00:00 +0000",supplierinvoice_1,0,0,31000,46
1065e2f0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{14},400,1,"2022-09-30 00:00:00 +0000",20170915,4,0,400,37
1ae0fcb0c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{73},300,1,"2019-04-30 00:00:00 +0000",59419,0.02,0.02,300,64
ff178c00c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{50},9700,1,"2021-07-31 00:00:00 +0000",supplierinvoice_71,0.07000000000000001,0,9700,63
1054f300c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{44},6850,1,"2020-02-29 00:00:00 +0000",75681,0.01,0,6850,34
b62bf5b0c5ef11e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{46},1351,1,"2019-11-30 00:00:00 +0000",471117C,0.35,0,1350,65
105ba9c0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{24},17,1,<null>,supplierinvoice_55,7.67,0,17,35
10601690c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{51},5,1,<null>,supplierinvoice_72,7.67,0,5,36
106c2480c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{70},1,1,<null>,supplierinvoice_80,30,0,1,38
1071f0e0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{3},2,1,<null>,supplierinvoice_1,0,0,2,39
1076d2e0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{11},1,1,<null>,supplierinvoice_31,0,0,1,40
107b18a0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{53},1,1,<null>,supplierinvoice_75,0,0,1,41
1ad4c7b0c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{71},2,1,<null>,supplierinvoice_80,15,0,2,64
e3314240c30111e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{0},11,1,"2018-08-31 00:00:00 +0000",supplierinvoice_1,0,0,11,9
10bd9fe0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{260},23,1,<null>,supplierinvoice_36,125,0,23,54
10c233c0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{18},50,1,<null>,supplierinvoice_52,125,0,50,55
10c715c0c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{25},10,1,<null>,supplierinvoice_57,125,0,10,56
ff298d60c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{29},3800,1,"2021-02-28 00:00:00 +0000",supplierinvoice_69,0.02,0,3800,64
ff112360c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{45},35100,1,"2021-06-30 00:00:00 +0000",T3018167,0,0,35100,63
10369590c54811e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{294},12000,1,"2020-09-30 00:00:00 +0000",T2017293,0.01,0,12000,28
ff2ff600c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{162},3500,1,"2022-01-31 00:00:00 +0000",supplierinvoice_1,0,0,3500,63
ff35c260c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{5},6500,1,"2022-04-30 00:00:00 +0000",supplierinvoice_1,0,0,6500,64
1ac78140c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{69},3600,1,"2020-10-31 00:00:00 +0000",DMTA0174001,0,0,3600,65
ff1df4a0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{293},900,1,"2020-10-31 00:00:00 +0000",171033,0.01,0,900,63
ff2324c0c55711e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{292},35500,1,"2021-03-31 00:00:00 +0000",supplierinvoice_72,0.01,0,35500,64
e32693e0c30111e8bf50e93da3372528,<Stocktake>{12},<ItemBatch>{49},700,1,"2021-05-31 00:00:00 +0000",supplierinvoice_70,0,0,700,6
500b8390c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{21},230,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,65
50126160c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{35},1900,1,"2022-10-31 00:00:00 +0000",7J702225,0.38,0,0,66
501f59b0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{55},7,1,"2021-10-31 00:00:00 +0000",supplierinvoice_78,0,0,0,68
50254d20c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{56},7,1,"2022-03-31 00:00:00 +0000",supplierinvoice_78,0,0,0,69
502c5200c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{59},5,1,"2021-02-28 00:00:00 +0000",supplierinvoice_79,0,0,0,70
50324570c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{60},12,1,"2021-10-31 00:00:00 +0000",supplierinvoice_79,0,0,0,71
5037eac0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{61},17,1,"2022-03-31 00:00:00 +0000",supplierinvoice_79,0,0,0,72
503d41f0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{62},55,1,"2022-01-31 00:00:00 +0000",supplierinvoice_79,0,0,0,73
50446de0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{20},170,1,"2021-02-28 00:00:00 +0000",supplierinvoice_52,24,0,0,74
504a3a40c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{31},2400,1,"2022-09-30 00:00:00 +0000",supplierinvoice_69,24,0,0,75
5055abf0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{58},12,1,"2020-12-31 00:00:00 +0000",supplierinvoice_78,0,0,0,77
505b9f60c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{63},15,1,"2020-11-30 00:00:00 +0000",supplierinvoice_79,0,0,0,78
506192d0c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{64},27,1,"2021-01-31 00:00:00 +0000",supplierinvoice_79,0,0,0,79
50673820c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{65},8,1,"2022-03-31 00:00:00 +0000",supplierinvoice_79,0,0,0,80
50191820c60811e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{54},212,1,"2021-02-28 00:00:00 +0000",supplierinvoice_78,0,0,236,67
1ace10f0c5f211e8bf5f21ced190b1f8,<Stocktake>{12},<ItemBatch>{74},1500,1,"2021-02-28 00:00:00 +0000",AMN025C18,0.02,0,1500,65
